timeStamp (N),DateTime (S),altitude (N),latitude (N),longitude (N),readings (M),vehicleId (S),,,,,,lat,lng,note
1.56E+12,7/29/2019 17:23,332.6734619,33.99698953,71.46362598,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""50C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""89kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""55.3%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""927RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:22:45"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.1%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""3.57g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.8%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""4km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""18.8%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""52.2%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.99698953,71.46362598,7/29/2019 17:23
1.56E+12,7/29/2019 17:22,333.3060303,33.99680581,71.46275282,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""48C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""89kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""42.0%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1430RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:22:30"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.9%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""3.64g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""3.1%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""44km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.2%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""56.9%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.99680581,71.46275282,7/29/2019 17:22
1.56E+12,7/29/2019 17:22,340.6225586,33.99642755,71.45919559,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""48C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""89kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },  ""ENGINE_LOAD"" : { ""S"" : ""45.9%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1369RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:22:08"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.1%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""3.64g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""52km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.2%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""64.3%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.99642755,71.45919559,7/29/2019 17:22
1.56E+12,7/29/2019 17:22,344.9075317,33.99556217,71.45845735,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""46C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""89kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },  ""ENGINE_LOAD"" : { ""S"" : ""89.8%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""2020RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:22:01"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""17.81g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-3.1%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""56km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""32.5%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""61.2%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.99556217,71.45845735,7/29/2019 17:22
1.56E+12,7/29/2019 17:21,342.6346436,33.98635761,71.45110692,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""49C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""91kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },  ""ENGINE_LOAD"" : { ""S"" : ""71.0%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1820RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:20:40"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""0.0%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""10.01g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""5.5%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""63km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""24.7%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""65.9%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.98635761,71.45110692,7/29/2019 17:21
1.56E+12,7/29/2019 17:20,344.9539795,33.98544219,71.45007321,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""50C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""91kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""78.8%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1856RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:20:32"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""0.0%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""11.89g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""58km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""25.5%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""63.5%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.98544219,71.45007321,7/29/2019 17:20
1.56E+12,7/29/2019 17:20,345.1690674,33.9848326,71.4490972,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""51C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""91kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""44.3%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1288RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:20:25"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.1%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""3.60g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""0.8%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""53km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.2%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""55.7%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.9848326,71.4490972,7/29/2019 17:20
1.56E+12,7/29/2019 17:20,343.8005371,33.98415841,71.44807322,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""51C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""91kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""56.9%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1453RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:20:17"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.1%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""5.39g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-3.1%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""52km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.6%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""67.8%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.98415841,71.44807322,7/29/2019 17:20
1.56E+12,7/29/2019 17:20,358.1140137,33.98019248,71.44548839,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""53C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""91kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""86C"" },  ""ENGINE_LOAD"" : { ""S"" : ""49.0%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1578RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:19:48"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.1%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""6.50g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""4.7%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""42km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""19.2%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""71.4%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.98019248,71.44548839,7/29/2019 17:20
1.56E+12,7/29/2019 17:19,351.5288086,33.97788513,71.4461235,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""54C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""91kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""53.3%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""957RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:19:08"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""-3.1%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""3.53g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""4.7%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""17km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""18.8%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""62.7%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.97788513,71.4461235,7/29/2019 17:19
1.56E+12,7/29/2019 17:18,352.2504883,33.97881026,71.44580588,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""51C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""91kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""84C"" },  ""ENGINE_LOAD"" : { ""S"" : ""82.0%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""2421RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:18:19"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""19.03g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-5.5%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""32km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""30.2%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""61.2%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.97881026,71.44580588,7/29/2019 17:18
1.56E+12,7/29/2019 17:18,342.7481689,33.97985014,71.44534774,"{  ""AIR_FUEL_RATIO"" : { ""S"" : ""14.71:1 AFR"" },  ""AIR_INTAKE_TEMP"" : { ""S"" : ""49C"" },  ""AMBIENT_AIR_TEMP"" : { ""S"" : ""NODATA"" },  ""BAROMETRIC_PRESSURE"" : { ""S"" : ""91kPa"" },  ""CONTROL_MODULE_VOLTAGE"" : { ""S"" : ""13.0V"" },  ""DISTANCE_TRAVELED_MIL_ON"" : { ""S"" : ""0km"" },  ""DTC_NUMBER"" : { ""S"" : ""MIL is OFF0 codes"" },  ""ENGINE_COOLANT_TEMP"" : { ""S"" : ""85C"" },  ""ENGINE_LOAD"" : { ""S"" : ""92.5%"" },  ""ENGINE_OIL_TEMP"" : { ""S"" : ""NODATA"" },  ""ENGINE_RPM"" : { ""S"" : ""1882RPM"" },  ""ENGINE_RUNTIME"" : { ""S"" : ""00:17:59"" },  ""EQUIV_RATIO"" : { ""S"" : ""1.0%"" },  ""FUEL_CONSUMPTION_RATE"" : { ""S"" : ""NODATA"" },  ""FUEL_LEVEL"" : { ""S"" : ""NODATA"" },  ""FUEL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_RAIL_PRESSURE"" : { ""S"" : ""NODATA"" },  ""FUEL_TYPE"" : { ""S"" : ""NODATA"" },  ""INTAKE_MANIFOLD_PRESSURE"" : { ""S"" : ""NODATA"" },  ""Long Term Fuel Trim Bank 1"" : { ""S"" : ""1.6%"" },  ""Long Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""MAF"" : { ""S"" : ""15.46g/s"" },  ""Short Term Fuel Trim Bank 1"" : { ""S"" : ""-4.7%"" },  ""Short Term Fuel Trim Bank 2"" : { ""S"" : ""NODATA"" },  ""SPEED"" : { ""S"" : ""46km/h"" },  ""THROTTLE_POS"" : { ""S"" : ""30.6%"" },  ""TIMING_ADVANCE"" : { ""S"" : ""56.5%"" },  ""VIN"" : { ""S"" : ""@ ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ"" },  ""WIDEBAND_AIR_FUEL_RATIO"" : { ""S"" : ""NODATA"" }}",Adil ,,,,,,33.97985014,71.44534774,7/29/2019 17:18
